,Sid,Sur,Yr,Sea,Tran,Lat,Lon,Dep,Ele,Type,eMean,gMean,gMed,dataset,PROJECT ,SITE,Year,DATE,TRANSECT,d95,Mean,Std,Skewness,Kurtosis,Contact,Unnamed: 0.1,Unnamed: 0,Sample_ID,Sample_Type_Code,Project,Date,Location_Type,num_orig_dists,Measured_Distributions,Grainsize,Median,Wentworth,Kurtosis_Class,Skewness_Class,Sorting,d5,d10,d16,d25,d30,d50,d65,d75,d84,d90,Notes,geometry
130,131.0,S,6.0,W,,34.40919,-119.86186,0.0,BF,E,0.2836,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,132.0,S,6.0,W,,34.40792,-119.87964,0.0,BF,E,0.3198,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,133.0,S,6.0,W,,34.40906,-119.88089,0.0,BF,E,0.3202,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,134.0,S,6.0,W,,34.41058,-119.88225,0.0,BF,E,0.3531,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,135.0,S,6.0,W,,34.41219,-119.88347,0.0,BF,B,0.3601,0.2912,0.2895,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,136.0,S,6.0,W,,34.41367,-119.88481,0.0,BF,E,0.3491,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,137.0,S,6.0,W,,34.41511,-119.88614,0.0,BF,E,0.2835,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,138.0,S,6.0,W,,34.41658,-119.88767,0.0,BF,E,0.3445,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,139.0,S,6.0,W,,34.41811,-119.88944,0.0,BF,E,0.4101,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,140.0,S,6.0,W,,34.41919,-119.89094,0.0,BF,E,0.3683,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,141.0,S,6.0,W,,34.41994,-119.89306,0.0,BF,E,0.3824,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,142.0,S,6.0,W,,34.42042,-119.89508,0.0,BF,E,0.3896,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,143.0,S,6.0,W,,34.42064,-119.89733,0.0,BF,E,0.2853,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,144.0,S,6.0,W,,34.421,-119.89933,0.0,BF,E,0.3609,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,145.0,S,6.0,W,,34.40689,-119.87814,0.0,BF,E,0.2434,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,146.0,S,6.0,W,,34.40822,-119.87636,0.0,BF,E,0.2858,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,147.0,S,6.0,W,,34.409,-119.87458,0.0,BF,E,0.2912,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,148.0,S,6.0,W,,34.40919,-119.87244,0.0,BF,E,0.2543,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,149.0,S,6.0,W,,34.40922,-119.87031,0.0,BF,E,0.2142,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,150.0,S,6.0,W,,34.40903,-119.86792,0.0,BF,B,0.1732,0.1692,0.1651,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,151.0,S,6.0,W,,34.40914,-119.86594,0.0,BF,E,0.1344,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,152.0,S,6.0,S,,34.4147,-119.83771,0.0,BF,E,0.2274,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,153.0,S,6.0,S,,34.4143,-119.83855,0.0,BF,E,0.2311,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,154.0,S,6.0,S,,34.41385,-119.83935,0.0,BF,E,0.2642,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,155.0,S,6.0,S,,34.41297,-119.84037,0.0,BF,E,0.2482,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,156.0,S,6.0,S,,34.41229,-119.84089,0.0,BF,E,0.2359,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,157.0,S,6.0,S,,34.4114,-119.84135,0.0,BF,E,0.2573,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,158.0,S,6.0,S,,34.41047,-119.84152,0.0,BF,E,0.2749,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,159.0,S,6.0,S,,34.40955,-119.8419,0.0,BF,E,0.1988,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,160.0,S,6.0,S,,34.40866,-119.84217,0.0,BF,E,0.299,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,161.0,S,6.0,S,,34.40746,-119.84252,0.0,BF,E,0.3338,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,162.0,S,6.0,S,,34.40611,-119.84355,0.0,BF,E,0.3478,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,163.0,S,6.0,S,,34.40544,-119.84373,0.0,BF,E,0.2538,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,164.0,S,6.0,S,,34.40467,-119.84438,0.0,BF,E,0.2552,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,165.0,S,6.0,S,,34.40515,-119.84562,0.0,BF,E,0.2768,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,166.0,S,6.0,S,,34.4056,-119.84663,0.0,BF,E,0.2443,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,167.0,S,6.0,S,,34.40599,-119.84772,0.0,BF,E,0.2463,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,168.0,S,6.0,S,,34.40646,-119.84887,0.0,BF,E,0.2655,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,169.0,S,6.0,S,,34.40702,-119.85019,0.0,BF,E,0.2234,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,170.0,S,6.0,S,,34.4077,-119.85207,0.0,BF,E,0.2096,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,171.0,S,6.0,S,,34.40845,-119.85441,0.0,BF,E,0.2295,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,172.0,S,6.0,S,,34.40884,-119.85639,0.0,BF,E,0.2564,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,173.0,S,6.0,S,,34.40902,-119.85933,0.0,BF,E,0.1846,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,174.0,S,6.0,S,,34.40936,-119.86251,0.0,BF,E,0.2527,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,175.0,S,6.0,S,,34.4092,-119.86549,0.0,BF,E,0.2447,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,176.0,S,6.0,S,,34.40903,-119.86707,0.0,BF,E,0.2556,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,177.0,S,6.0,S,,34.40912,-119.86957,0.0,BF,E,0.2189,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,178.0,S,6.0,S,,34.40917,-119.87205,0.0,BF,E,0.2544,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,179.0,S,6.0,S,,34.40859,-119.87559,0.0,BF,E,0.2405,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,180.0,S,6.0,S,,34.40669,-119.87862,0.0,BF,E,0.1671,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,181.0,S,6.0,S,,34.40768,-119.88029,0.0,BF,E,0.2181,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,182.0,S,6.0,S,,34.40925,-119.88161,0.0,BF,E,0.2681,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,183.0,S,6.0,S,,34.41225,-119.88408,0.0,BF,E,0.2493,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,184.0,S,6.0,S,,34.4144,-119.88605,0.0,BF,E,0.252,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,185.0,S,6.0,S,,34.41678,-119.82696,0.0,BF,E,0.2677,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,186.0,S,6.0,S,,34.41658,-119.82857,0.0,BF,E,0.375,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,187.0,S,6.0,S,,34.41649,-119.83083,0.0,BF,E,0.3174,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,188.0,S,6.0,S,,34.4159,-119.83452,0.0,BF,E,0.4126,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,189.0,S,6.0,S,,34.41558,-119.83569,0.0,BF,E,0.2472,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,190.0,S,6.0,S,,34.41502,-119.83689,0.0,BF,E,0.2721,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,191.0,S,7.0,W,,34.41636,-119.82775,0.0,BF,E,0.3069,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,192.0,S,7.0,W,,34.41664,-119.82827,0.0,BF,E,0.3452,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,193.0,S,7.0,W,,34.41634,-119.82844,0.0,BF,E,0.2455,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,194.0,S,7.0,W,,34.41628,-119.82941,0.0,BF,E,0.2128,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,195.0,S,7.0,W,,34.41619,-119.8318,0.0,BF,E,0.2631,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,196.0,S,7.0,W,,34.41607,-119.83274,0.0,BF,E,0.2375,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,197.0,S,7.0,W,,34.41588,-119.83388,0.0,BF,E,0.3378,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,198.0,S,7.0,W,,34.41555,-119.83508,0.0,BF,E,0.2554,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,199.0,S,7.0,W,,34.41528,-119.8358,0.0,BF,E,0.1581,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,200.0,S,7.0,W,,34.41495,-119.83682,0.0,BF,E,0.2552,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,201.0,S,7.0,W,,34.41425,-119.83839,0.0,BF,E,0.169,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,202.0,S,7.0,W,,34.41048,-119.84151,0.0,BF,E,0.1917,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,203.0,S,7.0,W,,34.40505,-119.84343,0.0,BF,E,0.2752,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,204.0,S,7.0,W,,34.40456,-119.84455,0.0,BF,E,0.2657,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,205.0,S,7.0,W,,34.40548,-119.84704,0.0,BF,E,0.295,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,206.0,S,7.0,W,,34.40704,-119.85091,0.0,BF,E,0.3221,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,207.0,S,7.0,W,,34.40823,-119.85547,0.0,BF,E,0.2774,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,208.0,S,7.0,W,,34.40929,-119.86248,0.0,BF,E,0.2243,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,209.0,S,7.0,W,,34.40909,-119.86957,0.0,BF,E,0.2043,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,210.0,S,7.0,W,,34.40905,-119.87292,0.0,BF,E,0.2706,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,211.0,S,7.0,W,,34.40767,-119.87981,0.0,BF,E,0.2793,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,212.0,S,7.0,W,,34.40874,-119.881,0.0,BF,E,0.2767,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,213.0,S,7.0,W,,34.40897,-119.88107,0.0,BF,E,0.2368,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,214.0,S,7.0,W,,34.41043,-119.88237,0.0,BF,E,0.2277,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,215.0,S,7.0,W,,34.41248,-119.88399,0.0,BF,E,0.2514,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,216.0,S,7.0,W,,34.41421,-119.88553,0.0,BF,E,0.2213,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,217.0,S,6.0,W,,34.39608,-119.53572,0.0,BF,E,0.243,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,218.0,S,6.0,W,,34.39608,-119.5345,0.0,BF,E,0.2932,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,219.0,S,6.0,W,,34.39611,-119.53453,0.0,BF,E,0.2858,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,220.0,S,6.0,W,,34.39589,-119.53342,0.0,BF,E,0.326,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,221.0,S,6.0,W,,34.39561,-119.53167,0.0,BF,E,0.3297,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,222.0,S,6.0,W,,34.39514,-119.5305,0.0,BF,E,0.3367,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,223.0,S,6.0,W,,34.39467,-119.52919,0.0,BF,E,0.2677,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,224.0,S,6.0,W,,34.39422,-119.52803,0.0,BF,E,0.4318,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,225.0,S,6.0,W,,34.39369,-119.52694,0.0,BF,E,0.3887,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,226.0,S,6.0,W,,34.39333,-119.52619,0.0,BF,B,0.2435,0.2538,0.2499,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,227.0,S,6.0,W,,34.39286,-119.52528,0.0,BF,E,0.3309,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,228.0,S,6.0,W,,34.39197,-119.52419,0.0,BF,E,0.4087,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,229.0,S,6.0,W,,34.39172,-119.52322,0.0,BF,E,0.3925,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,230.0,S,6.0,W,,34.39078,-119.52156,0.0,BF,E,0.3426,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,231.0,S,6.0,W,,34.38958,-119.52008,0.0,BF,E,0.3306,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,232.0,S,6.0,W,,34.38853,-119.51833,0.0,BF,E,0.271,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,233.0,S,6.0,W,,34.38711,-119.51342,0.0,BF,E,0.2384,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,234.0,S,6.0,S,,34.39623,-119.53488,0.0,BF,E,0.2914,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,235.0,S,6.0,S,,34.39612,-119.53442,0.0,BF,E,0.3068,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,236.0,S,6.0,S,,34.39605,-119.53402,0.0,BF,E,0.2746,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,237.0,S,6.0,S,,34.39601,-119.53364,0.0,BF,E,0.2576,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,238.0,S,6.0,S,,34.39589,-119.53268,0.0,BF,E,0.2466,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,239.0,S,6.0,S,,34.39573,-119.53183,0.0,BF,E,0.2359,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,240.0,S,6.0,S,,34.39549,-119.53098,0.0,BF,E,0.2515,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,241.0,S,6.0,S,,34.39518,-119.53001,0.0,BF,E,0.2366,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,242.0,S,6.0,S,,34.39482,-119.52912,0.0,BF,E,0.2237,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,243.0,S,6.0,S,,34.39453,-119.5284,0.0,BF,E,0.2438,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,244.0,S,6.0,S,,34.39421,-119.52757,0.0,BF,E,0.2458,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,245.0,S,6.0,S,,34.39383,-119.52668,0.0,BF,E,0.2746,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,246.0,S,6.0,S,,34.39339,-119.52591,0.0,BF,E,0.2475,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,247.0,S,6.0,S,,34.39296,-119.52513,0.0,BF,E,0.2532,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,248.0,S,6.0,S,,34.39247,-119.52417,0.0,BF,E,0.2581,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,249.0,S,6.0,S,,34.39204,-119.52341,0.0,BF,E,0.2456,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,250.0,S,6.0,S,,34.39159,-119.52262,0.0,BF,E,0.2654,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,251.0,S,6.0,S,,34.39108,-119.52188,0.0,BF,E,0.2278,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,252.0,S,6.0,S,,34.39049,-119.52116,0.0,BF,E,0.2437,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,253.0,S,6.0,S,,34.38994,-119.52036,0.0,BF,E,0.2952,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,254.0,S,6.0,S,,34.38949,-119.51962,0.0,BF,E,0.2157,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,255.0,S,6.0,S,,34.38902,-119.51901,0.0,BF,E,0.2129,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,256.0,S,6.0,S,,34.38857,-119.51834,0.0,BF,E,0.2372,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,257.0,S,6.0,S,,34.38796,-119.51742,0.0,BF,E,0.2568,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,258.0,S,6.0,S,,34.38742,-119.51641,0.0,BF,E,0.2806,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,259.0,S,6.0,S,,34.38745,-119.5151,0.0,BF,E,0.2517,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,260.0,S,6.0,S,,34.38727,-119.514,0.0,BF,E,0.3363,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,261.0,S,6.0,S,,34.38714,-119.51315,0.0,BF,E,0.275,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,262.0,S,6.0,S,,34.38682,-119.51227,0.0,BF,E,0.2687,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,263.0,S,7.0,W,,34.39605,-119.53397,0.0,BF,E,0.2875,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,264.0,S,7.0,W,,34.39594,-119.53305,0.0,BF,E,0.2434,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,265.0,S,7.0,W,,34.39577,-119.53282,0.0,BF,E,0.339,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,266.0,S,7.0,W,,34.39571,-119.53243,0.0,BF,E,0.289,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,267.0,S,7.0,W,,34.39532,-119.53098,0.0,BF,E,0.2825,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,268.0,S,7.0,W,,34.39511,-119.53037,0.0,BF,E,0.2905,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,269.0,S,7.0,W,,34.39478,-119.5294,0.0,BF,E,0.3197,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,270.0,S,7.0,W,,34.39493,-119.52928,0.0,BF,E,0.2708,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,271.0,S,7.0,W,,34.39438,-119.5281,0.0,BF,E,0.4838,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,272.0,S,7.0,W,,34.39381,-119.52691,0.0,BF,E,0.3126,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,273.0,S,7.0,W,,34.39307,-119.52568,0.0,BF,E,0.3576,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,274.0,S,7.0,W,,34.39266,-119.52397,0.0,BF,E,0.3092,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,275.0,S,7.0,W,,34.39221,-119.52341,0.0,BF,E,0.2024,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,276.0,S,7.0,W,,34.39157,-119.5222,0.0,BF,E,0.2043,,,Barnard_Santa_Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
