Sample ID (Sample number),Sample ID (Acess number from laboratory),Sample ID (Reference sample in the collect),Date/Time (of collecting),Project,Sample method,Latitude,Longitude,"Gravel [%] (Grain size, sieving)","Sdst [%] (Grain size, sieving)","Mudstone [%] (Grain size, settling tube)","Grain size mean [phi] (Grain size, sieving/settling ...)","Std dev [±] (Of sample value, Grain size, ...)","Skew (Grain size, sieving/settling ...)","Kurt (Grain size, sieving/settling ...)","Mode [phi] (1st Mode sample value, Grain ...)","Mode [phi] (2nd Mode sample value, Grain ...)"
1057,2434A,BG-PF-A7,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3183,0.3,99.7,0,2.053,0.663,-0.259,1.4,2.237,
1058,2435A,BG-PF-A8,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3184,0,100,0,2.21,0.641,-0.241,1.086,2.237,
1059,2436A,BG-PF-A9,6/11/2011,MOSES,Hand-Collecting,37.0816,-8.3185,1.1,98.9,0,1.726,1.012,-0.292,0.98,2.237,
1060,2437A,BG-PG-A5,6/11/2011,MOSES,Hand-Collecting,37.0818,-8.318,0.4,99.6,0,1.09,0.826,-0.065,0.856,1.747,0.747
1061,2438A,BG-PG-A6,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3181,0.4,99.6,0,1.1,0.585,0.11,1.081,0.747,
1062,2439A,BG-PG-A7,6/11/2011,MOSES,Hand-Collecting,37.0816,-8.3181,0.2,99.8,0,1.881,0.631,-0.159,1.094,2.237,
1063,2440A,BG-PG-A8,6/11/2011,MOSES,Hand-Collecting,37.0816,-8.3182,0.1,99.9,0,2.343,0.574,-0.256,1.154,2.737,
1064,2441A,BG-PG-A9,6/11/2011,MOSES,Hand-Collecting,37.0815,-8.3183,0,100,0,2.4,0.54,-0.164,0.996,2.737,
1065,2442A,BG-PG-A10,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3183,0.1,99.9,0,2.358,0.539,-0.115,1.052,2.237,
1066,2443A,BG-PH-A6,6/11/2011,MOSES,Hand-Collecting,37.0817,-8.3178,0.2,99.8,0,1.452,0.634,-0.06,1.01,1.247,
1067,2444A,BG-PH-A7,6/11/2011,MOSES,Hand-Collecting,37.0816,-8.3179,0.3,99.7,0,2.031,0.558,-0.204,1.217,2.237,
1068,2445A,BG-PH-A8,6/11/2011,MOSES,Hand-Collecting,37.0815,-8.318,0,100,0,2.362,0.465,-0.106,0.911,2.237,
1069,2446A,BG-PH-A9,6/11/2011,MOSES,Hand-Collecting,37.0815,-8.318,0,100,0,2.391,0.526,-0.148,0.99,2.737,
1070,2447A,BG-PH-A10,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3181,0.7,99.3,0,2.21,0.849,-0.338,1.206,2.737,
1071,2448A,BG-P1-A5,6/11/2011,MOSES,Hand-Collecting,37.0813,-8.3182,0,100,0,1.558,0.628,-0.174,1.071,1.747,
1072,2449A,BG-P1-A6,6/11/2011,MOSES,Hand-Collecting,37.0815,-8.3177,0.2,99.8,0,1.913,0.588,-0.208,1.208,2.237,
1073,2450A,BG-P1-A7,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3178,0.4,99.6,0,1.91,0.748,-0.289,1.253,2.237,
1074,2451A,BG-P1-A8,6/11/2011,MOSES,Hand-Collecting,37.0813,-8.3179,0,100,0,2.294,0.527,-0.073,0.905,2.237,
1075,2452A,BG-P1-A9,6/11/2011,MOSES,Hand-Collecting,37.0812,-8.318,0,100,0,2.305,0.524,-0.029,0.957,2.237,
1076,2453A,BG-P2-A5,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3175,0,100,0,1.648,0.545,-0.158,1.11,1.747,
1077,2454A,BG-P2-A6,6/11/2011,MOSES,Hand-Collecting,37.0814,-8.3176,0.2,99.8,0,2.001,0.469,-0.089,1.083,2.237,
1078,2455A,BG-P2-A7,6/11/2011,MOSES,Hand-Collecting,37.0813,-8.3176,0.3,99.7,0,2.041,0.532,-0.17,1.155,2.237,
1079,2456A,BG-P2-A8,6/11/2011,MOSES,Hand-Collecting,37.0812,-8.3177,0.7,99.3,0,2.315,0.708,-0.397,1.616,2.737,
1080,2457A,BG-P2-A9,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3178,0.2,99.8,0,2.337,0.749,-0.352,1.683,2.737,
1081,2458A,BG-P3-A6,6/11/2011,MOSES,Hand-Collecting,37.0813,-8.3173,0,100,0,1.69,0.573,-0.107,0.91,1.747,
1082,2459A,BG-P3-A7,6/11/2011,MOSES,Hand-Collecting,37.0812,-8.3174,0.2,99.8,0,2.038,0.497,-0.19,1.12,2.237,
1083,2460A,BG-P3-A8,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3175,0.1,99.9,0,2.147,0.711,-0.346,1.342,2.237,
1084,2461A,BG-P3-A9,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3176,0,100,0,2.461,0.411,-0.129,0.92,2.737,
1085,2462A,BG-P3-A10,6/11/2011,MOSES,Hand-Collecting,37.081,-8.3176,0.3,99.7,0,2.446,0.518,-0.21,1.29,2.737,
1086,2463A,BG-P4-A6,6/11/2011,MOSES,Hand-Collecting,37.0812,-8.3172,0.1,99.9,0,1.75,0.554,-0.162,1.051,1.747,
1087,2464A,BG-P4-A7,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3173,0,100,0,1.749,0.599,-0.12,1.082,1.747,
1088,2465A,BG-P4-A8,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3173,0,100,0,2.146,0.558,-0.131,1.058,2.237,
1089,2466A,BG-P4-A9,6/11/2011,MOSES,Hand-Collecting,37.081,-8.3174,0,100,0,2.359,0.466,-0.018,0.956,2.237,
1090,2467A,BG-P4-A10,6/11/2011,MOSES,Hand-Collecting,37.0809,-8.3175,0.1,99.9,0,1.74,1.06,-0.382,0.832,2.237,0.747
1091,2468A,BG-P5-A4,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.317,0.2,99.8,0,1.405,0.708,-0.165,0.99,1.747,
1092,2469A,BG-P5-A5,6/11/2011,MOSES,Hand-Collecting,37.0811,-8.3171,0,100,0,1.853,0.501,-0.055,1.028,1.747,
1093,2470A,BG-P5-A6,6/11/2011,MOSES,Hand-Collecting,37.081,-8.3172,0.1,99.9,0,1.929,0.466,0.019,1.034,1.747,
1094,2471A,BG-P5-A7,6/11/2011,MOSES,Hand-Collecting,37.081,-8.3172,0,100,0,1.841,0.7,-0.26,1.099,2.237,
1095,2472A,BG-P5-A8,6/11/2011,MOSES,Hand-Collecting,37.0809,-8.3173,0,100,0,1.981,0.633,-0.161,1.075,2.237,
1096,2473A,BG-P5-A9,6/11/2011,MOSES,Hand-Collecting,37.0808,-8.3174,0,100,0,2.355,0.499,-0.088,0.976,2.237,
1097,2474A,BG-P6-A4,6/11/2011,MOSES,Hand-Collecting,37.081,-8.3169,0,100,0,1.515,0.67,-0.224,0.982,1.747,
1098,2475A,BG-P6-A5,6/11/2011,MOSES,Hand-Collecting,37.0809,-8.317,0,100,0,1.944,0.47,-0.026,1.029,2.237,
1099,2476A,BG-P6-A6,6/11/2011,MOSES,Hand-Collecting,37.0809,-8.317,0,100,0,2.059,0.443,-0.038,1.006,2.237,
1100,2477A,BG-P6-A7,6/11/2011,MOSES,Hand-Collecting,37.0808,-8.3171,1.4,98.6,0,1.07,0.988,0.052,0.897,0.747,
1101,2478A,BG-P7-A3,6/11/2011,MOSES,Hand-Collecting,37.0809,-8.3167,0.1,99.9,0,1.828,0.741,-0.264,1.125,2.237,
1102,2479A,BG-P7-A4,6/11/2011,MOSES,Hand-Collecting,37.0808,-8.3167,0,100,0,1.762,0.454,-0.024,1.047,1.747,
1103,2480A,BG-P7-A5,6/11/2011,MOSES,Hand-Collecting,37.0808,-8.3168,0.5,99.5,0,1.597,0.845,-0.3,1.017,2.237,
1104,2481A,BG-P7-A6,6/11/2011,MOSES,Hand-Collecting,37.0807,-8.3169,0.1,99.9,0,1.848,0.714,-0.247,1.108,2.237,
1105,2482A,BG-P8-A3,6/11/2011,MOSES,Hand-Collecting,37.0808,-8.3164,0,100,0,1.523,0.496,-0.048,1.029,1.747,
1106,2483A,BG-P8-A4,6/11/2011,MOSES,Hand-Collecting,37.0807,-8.3165,0,100,0,1.874,0.461,-0.042,1.013,1.747,
1107,2484A,BG-P8-A5,6/11/2011,MOSES,Hand-Collecting,37.0807,-8.3166,0,100,0,2.131,0.462,-0.073,1.07,2.237,
1108,2485A,BG-P8-A6,6/11/2011,MOSES,Hand-Collecting,37.0806,-8.3167,0,100,0,2.365,0.444,-0.043,0.99,2.237,
1109,2486A,BG-P8-A7,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3167,0,100,0,2.358,0.539,-0.134,1.054,2.237,
1110,2487A,BG-P8-A8,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3168,0.2,99.8,0,2.258,0.791,-0.326,1.271,2.737,
1111,2488A,BG-P9-A2,6/11/2011,MOSES,Hand-Collecting,37.0807,-8.3163,0,100,0,1.566,0.509,-0.098,1.036,1.747,
1112,2489A,BG-P9-A3,6/11/2011,MOSES,Hand-Collecting,37.0806,-8.3164,0,100,0,1.805,0.45,-0.02,0.977,1.747,
1113,2490A,BG-P9-A4,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3164,0,100,0,1.875,0.464,0.053,1.062,1.747,
1114,2491A,BG-P9-A5,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3165,0,100,0,2.163,0.506,-0.055,1.019,2.237,
1115,2492A,BG-P9-A6,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3166,0,100,0,2.38,0.483,-0.124,0.953,2.737,
1116,2493A,BG-P9-A7,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3167,0,100,0,2.452,0.462,-0.05,1.02,2.237,
1117,2494A,BG-P10-A1,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3163,0,100,0,2.016,0.465,-0.078,1.043,2.237,
1118,2495A,BG-P10-A2,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3163,0,100,0,2.243,0.554,-0.164,1.008,2.237,
1119,2496A,BG-P10-A3,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3164,0,100,0,2.334,0.506,-0.057,0.942,2.237,
1120,2497A,BG-P10-A4,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3165,0,100,0,2.439,0.526,-0.175,1.115,2.737,
1121,2498A,PA-P1-A1,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3162,0,100,0,1.837,0.658,-0.159,1.047,2.237,
1122,2499A,PA-P1-A2,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3163,0,100,0,2.494,0.481,-0.262,1.149,2.737,
1123,2500A,PA-P1-A3,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3158,0,100,0,2.459,0.478,-0.122,1.028,2.737,
1124,2501A,PA-P2-A2,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.316,0.2,99.8,0,1.711,0.486,-0.091,1.147,1.747,
1125,2502A,PA-P2-A3,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.316,0,100,0,1.95,0.428,0.019,1.014,1.747,
1126,2503A,PA-P2-A4,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3161,0,100,0,1.906,0.524,0.008,0.985,1.747,
1127,2504A,PA-P2-A5,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.3162,0,100,0,2.377,0.431,-0.047,0.916,2.237,
1128,2505A,PA-P2-A6,6/11/2011,MOSES,Hand-Collecting,37.0805,-8.3157,0,100,0,2.356,0.448,-0.034,0.948,2.237,
1129,2506A,PA-P2-A7,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3157,0,100,0,2.458,0.453,0.016,1.005,2.237,
1130,2507A,PA-P3-A3,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3159,0.1,99.9,0,1.56,0.545,-0.122,1.056,1.747,
1131,2508A,PA-P3-A4,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3159,0,100,0,1.991,0.456,-0.133,1.036,2.237,
1132,2509A,PA-P3-A5,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.316,0,100,0,1.981,0.486,-0.078,1.047,2.237,
1133,2510A,PA-P3-A6,6/11/2011,MOSES,Hand-Collecting,37.0804,-8.3155,0,100,0,2.429,0.402,-0.056,0.925,2.237,
1134,2511A,PA-P3-A7,6/11/2011,MOSES,Hand-Collecting,37.0803,-8.3156,0,100,0,2.449,0.449,-0.091,0.973,2.737,
1135,2512A,PA-P3-A8,6/11/2011,MOSES,Hand-Collecting,37.08,-8.3161,0,100,0,2.266,0.562,-0.066,0.943,2.237,
1136,2513A,PA-P4-A3,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3157,0,100,0,1.529,0.585,-0.13,1.032,1.747,
1137,2514A,PA-P4-A4,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.3158,0,100,0,1.872,0.614,-0.242,1.167,2.237,
1138,2515A,PA-P4-A5,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.3159,0,100,0,1.905,0.581,-0.12,1.094,2.237,
1139,2516A,PA-P4-A6,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3153,0,100,0,2.337,0.508,-0.186,1.038,2.237,
1140,2517A,PA-P4-A7,6/11/2011,MOSES,Hand-Collecting,37.0802,-8.3154,0,100,0,2.545,0.417,-0.195,1.045,2.737,
1141,2518A,PA-P5-A3,6/11/2011,MOSES,Hand-Collecting,37.0801,-8.3155,0.1,99.9,0,1.569,0.542,-0.135,1.038,1.747,
1142,2519A,PA-P5-A4,6/11/2011,MOSES,Hand-Collecting,37.08,-8.3156,0,100,0,2.065,0.455,-0.187,1.168,2.237,
1143,2520A,PA-P5-A5,6/11/2011,MOSES,Hand-Collecting,37.08,-8.3157,0,100,0,2.061,0.435,-0.053,1.001,2.237,
1144,2521A,PA-P5-A6,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3157,0,100,0,2.348,0.452,-0.081,0.981,2.237,
1145,2522A,PA-P5-A7,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3158,0,100,0,2.524,0.435,-0.102,1.007,2.737,
1146,2523A,PA-P6-A1,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3155,0,100,0,2.116,0.517,-0.154,1.147,2.237,
1147,2524A,PA-P6-A2,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3156,0,100,0,2.345,0.438,-0.053,0.989,2.237,
1148,2525A,PA-P6-A3,6/11/2011,MOSES,Hand-Collecting,37.0798,-8.3151,0,100,0,2.404,0.459,-0.093,0.936,2.237,
1149,2526A,PA-P6-A4,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.3157,0,100,0,2.297,0.467,0,0.913,2.237,
1150,2527A,VJ-P2-A1,6/11/2011,MOSES,Hand-Collecting,37.0798,-8.3152,0,100,0,1.728,0.58,-0.167,0.996,1.747,
1151,2528A,VJ-P2-A2,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.3153,0,100,0,2.118,0.476,-0.135,1.127,2.237,
1152,2529A,VJ-P2-A3,6/11/2011,MOSES,Hand-Collecting,37.0796,-8.3153,0,100,0,2.226,0.448,-0.04,1.082,2.237,
1153,2530A,VJ-P2-A4,6/11/2011,MOSES,Hand-Collecting,37.0799,-8.3148,0,100,0,2.162,0.531,-0.131,1.118,2.237,
1154,2531A,VJ-P3-A3,6/11/2011,MOSES,Hand-Collecting,37.0798,-8.315,0,100,0,1.708,0.542,-0.109,0.951,1.747,
1155,2532A,VJ-P3-A4,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.315,0,100,0,2.056,0.401,-0.033,0.951,2.237,
1156,2533A,VJ-P3-A5,6/11/2011,MOSES,Hand-Collecting,37.0796,-8.3151,0,100,0,2.196,0.526,-0.164,1.234,2.237,
1157,2534A,VJ-P3-A6,6/11/2011,MOSES,Hand-Collecting,37.0796,-8.3152,0,100,0,1.816,0.765,-0.182,0.844,2.237,
1158,2535A,VJ-P4-A2,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.3147,0.1,99.9,0,2.047,0.591,-0.17,1.112,2.237,
1159,2536A,VJ-P4-A3,6/11/2011,MOSES,Hand-Collecting,37.0797,-8.3148,0,100,0,1.771,0.489,-0.11,1.108,1.747,
1160,2537A,VJ-P4-A4,6/11/2011,MOSES,Hand-Collecting,37.0796,-8.3149,0,100,0,1.956,0.428,0.042,1.008,1.747,
1161,2538A,VJ-P4-A5,6/11/2011,MOSES,Hand-Collecting,37.0795,-8.315,0,100,0,2.147,0.397,-0.095,1.183,2.237,
1162,2539A,VJ-P4-A6,6/11/2011,MOSES,Hand-Collecting,37.0795,-8.3151,0,100,0,1.234,0.664,0.194,0.949,0.747,
1163,2540A,VJ-P5-A1,6/11/2011,MOSES,Hand-Collecting,37.0795,-8.3148,0,100,0,2.136,0.434,-0.114,1.158,2.237,
1164,2541A,VJ-P5-A3,6/11/2011,MOSES,Hand-Collecting,37.0794,-8.3149,0,100,0,2.435,0.423,-0.105,0.92,2.737,
1165,2542A,VJ-P5-A4,6/11/2011,MOSES,Hand-Collecting,37.0794,-8.3151,0,100,0,2.415,0.405,-0.015,0.94,2.237,
1166,2543A,VJ-P5-A5,6/11/2011,MOSES,Hand-Collecting,37.0794,-8.3153,0,100,0,2.458,0.388,-0.006,0.896,2.237,
1167,2544A,VJ-P5-A6,6/11/2011,MOSES,Hand-Collecting,37.0793,-8.3154,0,100,0,2.398,0.399,0.054,0.962,2.237,
